customer,age_band,gender,income,policy_type,tenure_years,vehicle_type,response
YH23384,<30,Male,14072,Personal Auto,14,A,Yes
OY95386,<30,Female,0,Personal Auto,14,A,No
KA13067,<30,Male,77512,Corporate Auto,14,A,No
HO77809,<30,Female,59098,Personal Auto,14,A,No
GE50763,<30,Male,0,Corporate Auto,14,A,No
TD86744,<30,Female,20090,Personal Auto,14,A,Yes
JH94846,<30,Female,19240,Personal Auto,14,A,No
SB60942,<30,Male,88082,Personal Auto,14,A,No
PY98041,<30,Male,27166,Personal Auto,14,A,No
VW20823,<30,Male,57844,Personal Auto,14,A,No
FS42516,<30,Male,97541,Personal Auto,14,A,No
LA60344,<30,Male,0,Personal Auto,14,A,No
DW71192,<30,Male,52018,Personal Auto,14,A,No
DP13082,<30,Male,76358,Personal Auto,14,A,No
IY31142,<30,Male,83800,Personal Auto,14,A,No
FP20500,<30,Male,0,Corporate Auto,14,A,No
FL69981,<30,Female,0,Personal Auto,14,A,No
JS76871,<30,Male,62082,Corporate Auto,14,A,No
CM48429,<30,Male,31157,Personal Auto,14,A,No
JD10245,<30,Male,86001,Personal Auto,14,A,No
ZZ31825,<30,Male,0,Personal Auto,14,A,No
CY33307,<30,Female,32403,Corporate Auto,14,A,No
YO81740,<30,Female,0,Personal Auto,14,A,No
YD76280,<30,Male,22087,Personal Auto,14,A,No
WP62115,<30,Female,53484,Corporate Auto,14,A,No
SO54368,<30,Male,58089,Personal Auto,14,A,Yes
OR40060,<30,Male,70410,Personal Auto,14,A,No
PX44289,<30,Male,58651,Personal Auto,14,A,No
AU96286,<30,Female,0,Corporate Auto,14,A,No
FH77504,<30,Female,51643,Personal Auto,14,A,Yes
MM83308,<30,Male,69202,Personal Auto,14,A,No
UI19516,<30,Male,65620,Corporate Auto,14,A,No
VU87728,<30,Male,0,Personal Auto,14,A,No
PD32641,<30,Male,31320,Personal Auto,14,A,No
IO14680,<30,Male,82664,Corporate Auto,14,A,Yes
JN10602,<30,Female,81785,Personal Auto,14,A,No
PY79113,<30,Male,41958,Corporate Auto,14,A,No
UH62254,<30,Male,0,Personal Auto,14,A,Yes
VF33776,<30,Female,90289,Corporate Auto,14,A,No
OO92815,<30,Female,21246,Personal Auto,14,A,No
EO95166,<30,Male,41167,Personal Auto,14,A,No
IZ71030,<30,Female,69446,Personal Auto,14,A,No
QN67807,<30,Male,97316,Personal Auto,14,A,No
XW63353,<30,Male,56980,Personal Auto,14,A,Yes
AT24793,<30,Male,25352,Special Auto,14,A,No
OJ64812,<30,Male,26432,Personal Auto,14,A,No
MH50997,<30,Female,33901,Personal Auto,14,A,No
UF59346,<30,Male,90310,Personal Auto,14,A,No
QL18084,<30,Male,91268,Corporate Auto,14,A,No
KW41658,<30,Male,21606,Personal Auto,14,A,No
XN25550,<30,Male,55571,Personal Auto,14,A,No
YV40022,<30,Female,0,Personal Auto,14,A,No
HF95739,<30,Male,0,Personal Auto,14,A,No
UE54045,<30,Female,32046,Corporate Auto,14,A,No
KX75698,<30,Male,96587,Personal Auto,14,A,No
BY23642,<30,Female,0,Personal Auto,14,A,No
WY57101,<30,Female,37384,Personal Auto,14,A,Yes
KU29408,<30,Male,37722,Corporate Auto,14,A,Yes
JN78502,<30,Female,25370,Special Auto,14,A,No
MM90239,<30,Male,34498,Personal Auto,14,A,Yes
EP48362,<30,Male,88680,Personal Auto,14,A,No
ES82658,<30,Male,46648,Personal Auto,14,A,No
YX89016,<30,Male,35005,Personal Auto,14,A,No
QR79788,<30,Male,58643,Personal Auto,14,A,No
ME80331,<30,Male,0,Personal Auto,14,A,No
QT90140,<30,Female,68931,Personal Auto,14,A,Yes
KR89806,<30,Female,0,Personal Auto,14,A,Yes
FQ24929,<30,Male,56005,Personal Auto,14,A,Yes
AC58002,<30,Female,53907,Corporate Auto,14,A,No
YL74732,<30,Female,15192,Personal Auto,14,A,No
SO18542,<30,Female,33409,Personal Auto,14,A,No
UU77151,<30,Female,44820,Personal Auto,14,A,No
YG38576,<30,Male,21594,Personal Auto,14,A,No
EE49066,<30,Female,62365,Corporate Auto,14,A,No
ZA64638,<30,Female,0,Personal Auto,14,A,No
BQ32117,<30,Male,40870,Personal Auto,14,A,Yes
PV39600,<30,Male,24285,Personal Auto,14,A,No
WE25756,<30,Male,69241,Personal Auto,14,A,No
CJ81391,<30,Male,64801,Personal Auto,14,A,Yes
UK79109,<30,Male,37937,Corporate Auto,14,A,Yes
LK70293,<30,Female,0,Personal Auto,14,A,No
JL71713,<30,Female,89113,Personal Auto,14,A,No
LK63879,<30,Female,0,Personal Auto,14,A,No
DS34823,<30,Female,0,Personal Auto,14,A,Yes
PK87824,<30,Female,21604,Corporate Auto,14,A,Yes
XV84099,<30,Female,0,Corporate Auto,14,A,Yes
XU67970,<30,Male,0,Personal Auto,14,A,No
EP64833,<30,Female,0,Corporate Auto,14,A,No
QK29271,<30,Male,0,Corporate Auto,14,A,No
SX50964,<30,Female,83389,Corporate Auto,14,A,No
TT18939,<30,Male,29414,Personal Auto,14,A,No
TR67616,<30,Male,30686,Corporate Auto,14,A,No
FY77803,<30,Female,0,Corporate Auto,14,A,No
XZ40716,<30,Female,75531,Personal Auto,14,A,No
PV48046,<30,Male,39722,Personal Auto,14,A,No
PW51793,<30,Male,52920,Personal Auto,14,A,No
NI58226,<30,Female,81280,Personal Auto,14,A,No
LG87047,<30,Male,14209,Personal Auto,14,A,No
ZH28728,<30,Male,0,Personal Auto,14,A,No
FN98595,<30,Female,31477,Special Auto,14,A,No
VG74039,<30,Female,0,Personal Auto,14,A,No
MI65698,<30,Female,28354,Personal Auto,14,A,No
KA32645,<30,Male,0,Personal Auto,14,A,No
ZV43428,<30,Female,33806,Special Auto,14,A,Yes
GU96042,<30,Male,58268,Corporate Auto,14,A,No
SG73822,<30,Female,99517,Personal Auto,14,A,No
AB60627,<30,Male,77517,Corporate Auto,14,A,No
UG19550,<30,Male,62477,Personal Auto,14,A,No
JD50909,<30,Female,80681,Corporate Auto,14,A,No
ZH30674,<30,Male,84091,Personal Auto,14,A,No
YG40323,<30,Male,99368,Personal Auto,14,A,No
EY13576,<30,Female,0,Personal Auto,14,A,No
QO56662,<30,Male,79751,Personal Auto,14,A,Yes
FL55134,<30,Male,20228,Personal Auto,14,A,Yes
RY23571,<30,Female,75615,Personal Auto,14,A,No
CX34236,<30,Male,37937,Personal Auto,14,A,Yes
HW94513,<30,Male,67197,Personal Auto,14,A,No
ES39217,<30,Female,44897,Personal Auto,14,A,No
RO25639,<30,Female,25884,Personal Auto,14,A,No
DJ51510,<30,Female,70435,Personal Auto,14,A,No
CE11667,<30,Male,64801,Corporate Auto,14,A,Yes
ZO20633,<30,Female,27861,Corporate Auto,14,A,No
MC11907,<30,Female,23228,Corporate Auto,14,A,No
ON91363,<30,Male,75132,Personal Auto,14,A,No
RN86953,<30,Female,69674,Personal Auto,14,A,No
HA56889,<30,Female,0,Personal Auto,14,A,No
PR10005,<30,Male,85210,Personal Auto,14,A,No
DG30586,<30,Female,23376,Personal Auto,14,A,Yes
KY21873,<30,Male,0,Personal Auto,14,A,No
RP14593,<30,Female,0,Personal Auto,14,A,No
ZW51071,<30,Female,80979,Personal Auto,14,A,No
GT89774,<30,Female,87139,Personal Auto,14,A,No
CU69816,<30,Male,22885,Corporate Auto,14,A,No
FV38119,<30,Male,0,Corporate Auto,14,A,No
DE78840,<30,Female,19019,Personal Auto,14,A,No
IU47468,<30,Female,0,Special Auto,14,A,No
QA41472,<30,Male,34495,Personal Auto,14,A,No
EC28314,<30,Male,86305,Personal Auto,14,A,Yes
GS50147,<30,Male,0,Personal Auto,14,A,No
IZ26849,<30,Female,70360,Personal Auto,14,A,No
DF49110,<30,Male,89420,Personal Auto,14,A,No
SH13204,<30,Female,0,Personal Auto,14,A,No
DO31181,<30,Female,0,Personal Auto,14,A,No
QY81331,<30,Female,94242,Personal Auto,14,A,No
DH14632,<30,Female,34695,Personal Auto,14,A,No
CR57148,<30,Female,47945,Personal Auto,14,A,No
SG82836,<30,Male,47412,Personal Auto,14,A,No
WG51244,<30,Male,48107,Corporate Auto,14,A,No
KY29506,<30,Female,92850,Personal Auto,14,A,No
VY79030,<30,Female,0,Corporate Auto,14,A,No
NX93393,<30,Male,86096,Corporate Auto,14,A,No
TT47031,<30,Female,76389,Personal Auto,14,A,No
FG43850,<30,Male,44385,Corporate Auto,14,A,No
DF94525,<30,Male,25854,Personal Auto,14,A,No
OD56551,<30,Male,27978,Personal Auto,14,A,No
AY35050,<30,Female,0,Personal Auto,14,A,No
EP80820,<30,Female,40531,Personal Auto,14,A,No
IU25994,<30,Male,0,Corporate Auto,14,A,No
KI19439,<30,Female,21952,Personal Auto,14,A,No
WY41435,<30,Female,52436,Personal Auto,14,A,No
XM39121,<30,Female,0,Personal Auto,14,A,No
MK73855,<30,Female,32314,Personal Auto,14,A,No
LU30834,<30,Female,78046,Personal Auto,14,A,No
QL80621,<30,Female,0,Personal Auto,14,A,No
AM97901,<30,Female,84831,Special Auto,14,A,No
PK35830,<30,Male,0,Personal Auto,14,A,No
BA75404,<30,Female,77221,Personal Auto,14,A,No
VI12468,<30,Female,0,Personal Auto,14,A,No
RX14132,<30,Male,25926,Personal Auto,14,A,No
RH72839,<30,Female,76157,Personal Auto,14,A,Yes
ZY77695,<30,Male,0,Personal Auto,14,A,No
HS74723,<30,Female,80969,Personal Auto,14,A,No
AU46604,<30,Male,0,Personal Auto,14,A,No
BF72793,<30,Female,0,Personal Auto,14,A,No
WV37081,<30,Male,25963,Personal Auto,14,A,No
KS89479,<30,Male,37937,Personal Auto,14,A,Yes
SN69015,<30,Male,23797,Personal Auto,14,A,No
YH86106,<30,Male,40238,Personal Auto,14,A,No
MA43940,<30,Male,75909,Special Auto,14,A,No
TF67147,<30,Female,24910,Personal Auto,14,A,Yes
FX67699,<30,Female,0,Corporate Auto,14,A,No
EA14700,<30,Male,0,Personal Auto,14,A,No
XI52305,<30,Male,86305,Personal Auto,14,A,Yes
PU73501,<30,Male,97361,Personal Auto,14,A,Yes
SV34223,<30,Female,58317,Personal Auto,14,A,No
PE66545,<30,Male,29250,Personal Auto,14,A,No
VF72557,<30,Male,20993,Personal Auto,14,A,Yes
KU85991,<30,Male,72421,Corporate Auto,14,A,Yes
SZ17657,<30,Female,67840,Personal Auto,14,A,No
SN21895,<30,Female,13088,Personal Auto,14,A,No
LR35392,<30,Male,41539,Personal Auto,14,A,No
DE21910,<30,Female,41025,Personal Auto,14,A,No
AW18068,<30,Male,0,Personal Auto,14,A,No
LZ19268,<30,Female,25370,Personal Auto,14,A,Yes
XE72624,<30,Female,34653,Corporate Auto,14,A,No
XJ40322,<30,Female,61687,Personal Auto,14,A,No
MB90871,<30,Female,23496,Special Auto,14,A,No
WA84789,<30,Female,75313,Personal Auto,14,A,No
MR50410,<30,Male,89703,Personal Auto,14,A,No
VM66678,<30,Female,81872,Personal Auto,14,A,Yes
OM37610,<30,Female,26312,Personal Auto,14,A,No
RY27018,<30,Male,53214,Personal Auto,14,A,No
LH91968,<30,Male,82664,Corporate Auto,14,A,Yes
HD56196,<30,Female,51840,Corporate Auto,14,A,No
QW88350,<30,Female,41900,Corporate Auto,14,A,No
SM16060,<30,Female,0,Personal Auto,14,A,No
WX30852,<30,Female,69819,Personal Auto,14,A,No
PT46181,<30,Male,65176,Personal Auto,14,A,No
IN95983,<30,Female,32517,Special Auto,14,A,No
OR78439,<30,Male,62464,Corporate Auto,14,A,Yes
AZ74055,<30,Male,52405,Personal Auto,14,A,No
LF75926,<30,Male,0,Personal Auto,14,A,No
TF68928,<30,Male,10517,Personal Auto,14,A,No
OP70207,<30,Male,37934,Personal Auto,14,A,No
TD19026,<30,Female,90083,Personal Auto,14,A,No
XB27698,<30,Male,97361,Personal Auto,14,A,Yes
FB84235,<30,Male,22520,Personal Auto,14,A,Yes
VH41477,<30,Male,63891,Corporate Auto,14,A,No
SI26369,<30,Male,0,Personal Auto,14,A,No
AG47947,<30,Female,81872,Personal Auto,14,A,Yes
XQ19310,<30,Female,0,Personal Auto,14,A,No
KF44948,<30,Female,0,Personal Auto,14,A,No
YP38413,<30,Female,86901,Personal Auto,14,A,No
JZ61712,<30,Male,97576,Personal Auto,14,A,No
HC60268,<30,Male,40105,Personal Auto,14,A,No
WB21698,<30,Female,31974,Personal Auto,14,A,No
PK79296,<30,Female,28995,Personal Auto,14,A,No
YQ99152,<30,Male,10475,Personal Auto,14,A,No
HU89665,<30,Female,20495,Personal Auto,14,A,No
CY59740,<30,Male,0,Corporate Auto,14,A,No
OH11674,<30,Female,51584,Corporate Auto,14,A,No
GK67747,<30,Male,10621,Special Auto,14,A,Yes
TU47984,<30,Female,21542,Personal Auto,14,A,No
UI36597,<30,Male,50719,Personal Auto,14,A,No
FU51754,<30,Male,0,Personal Auto,14,A,Yes
PB11270,<30,Female,0,Personal Auto,14,A,No
OQ45659,<30,Female,45431,Personal Auto,14,A,No
IB39821,<30,Male,88708,Personal Auto,14,A,No
XK11432,<30,Male,0,Personal Auto,14,A,No
CE21829,<30,Male,37233,Personal Auto,14,A,No
JN49891,<30,Male,94003,Personal Auto,14,A,No
SO47345,<30,Female,56410,Personal Auto,14,A,No
PV99529,<30,Male,0,Personal Auto,14,A,No
WY27579,<30,Male,60345,Personal Auto,14,A,No
PN12718,<30,Male,0,Personal Auto,14,A,No
OD21455,<30,Male,0,Personal Auto,14,A,No
LD49835,<30,Male,73345,Personal Auto,14,A,No
SS20130,<30,Female,67414,Personal Auto,14,A,No
LE12782,<30,Male,28663,Personal Auto,14,A,No
NC99948,<30,Male,0,Personal Auto,14,A,No
AB26022,<30,Male,26487,Corporate Auto,14,A,No
WW31823,<30,Female,39034,Personal Auto,14,A,No
LX27768,<30,Female,74057,Personal Auto,14,A,No
FY67942,<30,Female,92931,Personal Auto,14,A,No
SB66770,<30,Male,60880,Corporate Auto,14,A,Yes
ON59472,<30,Male,21921,Corporate Auto,14,A,No
GB35238,<30,Female,33906,Personal Auto,14,A,No
UV53712,<30,Female,59649,Personal Auto,14,A,No
TN71469,<30,Female,90893,Personal Auto,14,A,No
PG50529,<30,Female,31972,Personal Auto,14,A,No
MD87746,<30,Male,60920,Personal Auto,14,A,No
XF60649,<30,Female,0,Personal Auto,14,A,No
FY32647,<30,Male,0,Special Auto,14,A,No
AX86150,<30,Male,62777,Personal Auto,14,A,No
OO62338,<30,Male,16121,Corporate Auto,14,A,No
ZU74482,<30,Male,60920,Personal Auto,14,A,Yes
WJ74851,<30,Female,26811,Personal Auto,14,A,No
ON50913,<30,Female,0,Special Auto,14,A,No
FY40655,<30,Male,0,Personal Auto,14,A,No
UV54502,<30,Female,0,Personal Auto,14,A,No
CP19929,<30,Female,0,Corporate Auto,14,A,No
RJ68578,<30,Male,76879,Corporate Auto,14,A,No
BK15048,<30,Male,0,Personal Auto,14,A,No
SA62385,<30,Female,26526,Personal Auto,14,A,No
OY38576,<30,Female,71416,Corporate Auto,14,A,No
AO74776,<30,Female,27824,Personal Auto,14,A,No
FX48006,<30,Male,43704,Personal Auto,14,A,No
FI22970,<30,Female,25550,Personal Auto,14,A,No
TQ89058,<30,Female,59124,Personal Auto,14,A,No
ZU30804,<30,Male,22520,Personal Auto,14,A,Yes
VK48036,<30,Female,79027,Corporate Auto,14,A,No
FK75497,<30,Male,83772,Personal Auto,14,A,No
SA84892,<30,Female,66982,Corporate Auto,14,A,No
HB68898,<30,Female,36116,Corporate Auto,14,A,No
JA25453,<30,Male,0,Personal Auto,14,A,No
GM16780,<30,Male,90330,Corporate Auto,14,A,No
ES97399,<30,Male,55994,Corporate Auto,14,A,No
AA35519,<30,Female,0,Personal Auto,14,A,Yes
WV15213,<30,Male,84658,Personal Auto,14,A,No
AS97690,<30,Male,54483,Personal Auto,14,A,No
FM46980,<30,Male,41770,Personal Auto,14,A,No
DM42912,<30,Female,21135,Personal Auto,14,A,No
ZK21724,<30,Female,0,Personal Auto,14,A,No
RZ50353,<30,Male,57734,Personal Auto,14,A,No
LQ71247,<30,Female,0,Personal Auto,14,A,No
HV69023,<30,Female,19189,Personal Auto,14,A,No
FU43761,<30,Female,25703,Personal Auto,14,A,No
RS60249,<30,Male,0,Personal Auto,14,A,No
UV99893,<30,Female,92722,Corporate Auto,14,A,No
PP36346,<30,Female,23393,Corporate Auto,14,A,No
OB49075,<30,Male,17622,Personal Auto,14,A,Yes
WI89701,<30,Female,0,Personal Auto,14,A,No
JY87538,<30,Female,91871,Personal Auto,14,A,No
PZ47477,<30,Male,41829,Personal Auto,14,A,No
KB50999,<30,Female,27568,Personal Auto,14,A,No
NE67816,<30,Male,25558,Personal Auto,14,A,No
OX73233,<30,Female,0,Corporate Auto,14,A,No
EH70612,<30,Male,0,Personal Auto,14,A,No
FX95323,<30,Male,88731,Personal Auto,14,A,No
LK73198,<30,Female,55593,Personal Auto,14,A,No
EY71418,<30,Female,24695,Corporate Auto,14,A,No
AH65907,<30,Female,51790,Personal Auto,14,A,No
OF38237,<30,Female,29950,Personal Auto,14,A,No
OI48534,<30,Female,98338,Personal Auto,14,A,No
TV87155,<30,Female,69738,Personal Auto,14,A,No
UV86903,<30,Female,0,Personal Auto,14,A,Yes
OD85990,<30,Female,23474,Corporate Auto,14,A,No
ZJ65064,<30,Female,0,Personal Auto,14,A,No
JK16503,<30,Male,0,Personal Auto,14,A,No
AA34092,<30,Male,33635,Personal Auto,14,A,No
KX54357,<30,Male,84910,Corporate Auto,14,A,No
QV76563,<30,Female,0,Personal Auto,14,A,No
JD82896,<30,Female,0,Personal Auto,14,A,No
HZ28612,<30,Female,59782,Personal Auto,14,A,No
MO91628,<30,Male,65186,Personal Auto,14,A,No
WV76014,<30,Male,70125,Special Auto,14,A,No
XT10744,<30,Male,28441,Special Auto,14,A,No
SE15781,<30,Female,0,Corporate Auto,14,A,Yes
TJ51874,<30,Male,13908,Corporate Auto,14,A,No
ZJ22033,<30,Male,37876,Corporate Auto,14,A,No
BR40272,<30,Male,49009,Personal Auto,14,A,No
SG81493,<30,Male,46384,Corporate Auto,14,A,No
CI47242,<30,Male,0,Personal Auto,14,A,No
IA56290,<30,Female,88435,Personal Auto,14,A,No
VO78441,<30,Female,19464,Personal Auto,14,A,No
WR55560,<30,Male,33561,Corporate Auto,14,A,No
US30122,<30,Male,0,Corporate Auto,14,A,No
QC89139,<30,Female,90034,Corporate Auto,14,A,No
ZM28138,<30,Female,40153,Personal Auto,14,A,No
AX99820,<30,Female,0,Personal Auto,14,A,No
KN15789,<30,Female,0,Personal Auto,14,A,No
CG13512,<30,Male,0,Personal Auto,14,A,No
OL36978,<30,Female,67241,Personal Auto,14,A,No
HF44881,<30,Male,29875,Corporate Auto,14,A,No
OM13505,<30,Male,81741,Corporate Auto,14,A,No
PA20570,<30,Male,84146,Personal Auto,14,A,No
GB12561,<30,Female,0,Corporate Auto,14,A,No
UX92071,<30,Male,0,Personal Auto,14,A,No
EF52978,<30,Female,0,Personal Auto,14,A,No
LW25030,<30,Female,29957,Corporate Auto,14,A,No
FY90924,<30,Female,73601,Personal Auto,14,A,No
LA14484,<30,Male,27972,Special Auto,14,A,Yes
SE72928,<30,Male,37722,Personal Auto,14,A,Yes
AX36597,<30,Female,0,Personal Auto,14,A,No
AZ68184,<30,Male,76514,Personal Auto,14,A,No
DW96592,<30,Male,71391,Personal Auto,14,A,Yes
VY32314,<30,Male,43209,Personal Auto,14,A,No
UY61301,<30,Male,0,Personal Auto,14,A,No
UQ30615,<30,Male,64801,Corporate Auto,14,A,Yes
PN77420,<30,Male,30039,Corporate Auto,14,A,No
FD36230,<30,Female,50801,Personal Auto,14,A,No
YV55495,<30,Female,68987,Personal Auto,14,A,No
BI76326,<30,Female,52135,Personal Auto,14,A,No
FJ62579,<30,Male,0,Personal Auto,14,A,No
HF96939,<30,Male,34510,Personal Auto,14,A,No
QE13586,<30,Male,44368,Personal Auto,14,A,Yes
GK21260,<30,Female,22821,Personal Auto,14,A,No
FO82261,<30,Male,66161,Personal Auto,14,A,No
WZ92405,<30,Female,31723,Personal Auto,14,A,No
BE62503,<30,Female,24589,Personal Auto,14,A,No
XP96549,<30,Female,20868,Personal Auto,14,A,No
EZ78112,<30,Female,77493,Special Auto,14,A,No
CV48634,<30,Male,29431,Personal Auto,14,A,No
FQ79356,<30,Female,18064,Personal Auto,14,A,No
WC34456,<30,Female,77739,Personal Auto,14,A,No
FR12423,<30,Male,14072,Personal Auto,14,A,Yes
CE92675,<30,Female,0,Personal Auto,14,A,No
RC74014,<30,Female,0,Special Auto,14,A,No
OY95739,<30,Male,17101,Corporate Auto,14,A,Yes
RW54189,<30,Male,23504,Personal Auto,14,A,No
KA62728,<30,Male,87094,Personal Auto,14,A,No
SP81997,<30,Female,41275,Personal Auto,14,A,No
XJ97760,<30,Male,35039,Personal Auto,14,A,No
YC80498,<30,Female,12964,Personal Auto,14,A,Yes
NU26460,<30,Female,0,Corporate Auto,14,A,No
TD78032,<30,Male,0,Corporate Auto,14,A,No
ZL37444,<30,Male,24164,Personal Auto,14,A,Yes
TP39671,<30,Male,0,Personal Auto,14,A,No
EH51056,<30,Male,93102,Personal Auto,14,A,No
BD53342,<30,Female,21604,Personal Auto,14,A,Yes
TC84427,<30,Female,61080,Personal Auto,14,A,No
LK90215,<30,Male,37876,Personal Auto,14,A,Yes
NB54665,<30,Female,43860,Corporate Auto,14,A,Yes
OO96263,<30,Female,45893,Personal Auto,14,A,No
YQ79307,<30,Male,51144,Personal Auto,14,A,No
VM34210,<30,Female,0,Personal Auto,14,A,No
LN34660,<30,Female,69654,Corporate Auto,14,A,No
PW23851,<30,Female,63287,Personal Auto,14,A,No
KP54476,<30,Male,87128,Personal Auto,14,A,No
YB79192,<30,Female,21119,Personal Auto,14,A,No
UV89077,<30,Female,25370,Personal Auto,14,A,Yes
UE67791,<30,Male,0,Personal Auto,14,A,No
OH99089,<30,Female,30228,Personal Auto,14,A,No
FU74983,<30,Female,68771,Personal Auto,14,A,No
IN57582,<30,Female,25125,Corporate Auto,14,A,No
VO61192,<30,Male,42433,Personal Auto,14,A,No
MT91532,<30,Male,62338,Corporate Auto,14,A,No
MH85165,<30,Male,39650,Personal Auto,14,A,No
QE22757,<30,Male,36631,Personal Auto,14,A,No
VQ82774,<30,Female,19614,Personal Auto,14,A,Yes
IX65163,<30,Male,0,Personal Auto,14,A,No
BP53979,<30,Female,48829,Personal Auto,14,A,No
EV57176,<30,Female,21171,Corporate Auto,14,A,No
UX18122,<30,Female,59016,Corporate Auto,14,A,No
BD66455,<30,Male,0,Personal Auto,14,A,No
EP46328,<30,Male,74015,Personal Auto,14,A,Yes
EL82767,<30,Female,0,Personal Auto,14,A,No
YX23800,<30,Male,38984,Personal Auto,14,A,No
WG39961,<30,Female,66676,Personal Auto,14,A,Yes
EM78211,<30,Female,0,Special Auto,14,A,Yes
TP12241,<30,Female,22338,Personal Auto,14,A,No
AO42003,<30,Female,55907,Corporate Auto,14,A,No
PB16956,<30,Female,51001,Personal Auto,14,A,No
ZP80265,<30,Male,0,Personal Auto,14,A,No
XR74007,<30,Female,62863,Corporate Auto,14,A,No
PY17715,<30,Female,58840,Corporate Auto,14,A,No
ZF84966,<30,Female,61675,Corporate Auto,14,A,No
LT41574,<30,Female,34717,Special Auto,14,A,No
QV19964,<30,Male,33947,Personal Auto,14,A,No
HJ15383,<30,Male,27658,Personal Auto,14,A,No
MC38650,<30,Male,88701,Personal Auto,14,A,No
LP86596,<30,Female,0,Personal Auto,14,A,No
ZD42550,<30,Female,36776,Corporate Auto,14,A,No
WS68402,<30,Male,0,Special Auto,14,A,No
CW92156,<30,Female,37435,Personal Auto,14,A,No
VP57785,<30,Female,12964,Personal Auto,14,A,Yes
DQ55516,<30,Female,20472,Corporate Auto,14,A,No
LI76661,<30,Male,89285,Corporate Auto,14,A,No
CK29372,<30,Female,23840,Personal Auto,14,A,No
TW42649,<30,Female,0,Corporate Auto,14,A,No
NX34811,<30,Female,85478,Personal Auto,14,A,No
HD82971,<30,Female,0,Personal Auto,14,A,No
UQ63751,<30,Female,23772,Personal Auto,14,A,No
EN89709,<30,Female,18241,Personal Auto,14,A,No
DX65548,<30,Female,38713,Personal Auto,14,A,Yes
YM79169,<30,Male,19003,Personal Auto,14,A,No
BG19572,<30,Female,0,Corporate Auto,14,A,No
LO14234,<30,Male,0,Personal Auto,14,A,No
QH51455,<30,Male,0,Personal Auto,14,A,No
HL84679,<30,Female,0,Personal Auto,14,A,No
IL12516,<30,Female,15514,Corporate Auto,14,A,No
XJ92660,<30,Female,79814,Personal Auto,14,A,No
FS56709,<30,Male,44084,Personal Auto,14,A,No
AM26717,<30,Male,0,Personal Auto,14,A,Yes
KR43119,<30,Male,0,Personal Auto,14,A,No
NW67881,<30,Male,74586,Personal Auto,14,A,No
XI16714,<30,Female,0,Corporate Auto,14,A,No
IJ21010,<30,Female,48567,Personal Auto,14,A,Yes
QM59790,<30,Female,0,Personal Auto,14,A,No
UY18770,<30,Female,14290,Personal Auto,14,A,Yes
XC26395,<30,Male,76771,Personal Auto,14,A,No
DQ28641,<30,Male,14315,Personal Auto,14,A,No
AM99192,<30,Male,42743,Personal Auto,14,A,No
HI91534,<30,Female,91485,Personal Auto,14,A,No
NL17031,<30,Male,0,Personal Auto,14,A,No
TN66124,<30,Male,77627,Corporate Auto,14,A,No
YQ42614,<30,Male,29195,Personal Auto,14,A,No
NA39347,<30,Male,73976,Personal Auto,14,A,No
MI13678,<30,Male,92056,Personal Auto,14,A,No
PS47550,<30,Female,80237,Personal Auto,14,A,No
YC53575,<30,Male,0,Personal Auto,14,A,No
DE28132,<30,Male,42165,Corporate Auto,14,A,No
HI16472,<30,Female,23666,Personal Auto,14,A,No
BD58297,<30,Female,76356,Personal Auto,14,A,No
IH23596,<30,Female,0,Corporate Auto,14,A,No
JG94795,<30,Female,60010,Special Auto,14,A,No
RD61361,<30,Female,0,Personal Auto,14,A,No
LU95652,<30,Male,83221,Personal Auto,14,A,No
UU98729,<30,Male,0,Personal Auto,14,A,No
BW25236,<30,Male,72215,Personal Auto,14,A,No
LC23144,<30,Female,13870,Personal Auto,14,A,No
SI20178,<30,Male,80892,Personal Auto,14,A,No
PV77906,<30,Male,23604,Corporate Auto,14,A,No
ZI51939,<30,Male,73435,Corporate Auto,14,A,No
